User,Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,Sentiment
luniamit,At last @narendramodi ji heard me! Thanks Modiji for taking such extreme step to save our people &amp; country! #Coronavirus #Covid19 #India #Pandemic,2020-03-24 19:13:33+00:00,0,0,#Coronavirus #Covid19 #India #Pandemic,Mumbai,At last ji heard me Thanks Modiji for taking such extreme step to save our people amp country Coronavirus Covid19 India Pandemic,Positive
Shimographer,If you guys don't stay indoors Modi uncle will suspend internet as well. Just saying. #21Days #COVID19 #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,2020-03-24 18:35:48+00:00,0,1,#21Days #COVID19 #StayHome #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,Mumbai,If you guys don t stay indoors Modi uncle will suspend internet as well Just saying 21Days COVID19 StayHome StayHomeIndia LockdownIndia IndiaFightsCorona,Neutral
satejss,Janta Curfew..... . @satejss . #satejshinde #midday #news #jantacurfew #COVID19 #coronamumbai #epaper – at Ram Mandir Railway Station,2020-03-24 18:27:24+00:00,0,1,#satejshinde #midday #news #jantacurfew #COVID19 #coronamumbai #epaper,Mumbai,Janta Curfew satejshinde midday news jantacurfew COVID19 coronamumbai epaper at Ram Mandir Railway Station,Neutral
satejss,"Like most Mumbaikars, actor Shama Sikander and fiance James Milliron make a beeline for last minute buys at a medical store in Lokhandwala over the weekend @satejss #satejshinde #midday #dailydossier #television #tellywood #actress #shamasikander #jamesmilliron #COVID19 – at Lokhandwala Market",2020-03-24 18:21:01+00:00,0,0,#satejshinde #midday #dailydossier #television #tellywood #actress #shamasikander #jamesmilliron #COVID19,Mumbai,Like most Mumbaikars actor Shama Sikander and fiance James Milliron make a beeline for last minute buys at a medical store in Lokhandwala over the weekend satejshinde midday dailydossier television tellywood actress shamasikander jamesmilliron COVID19 at Lokhandwala Market,Positive
SocialHawker,"@POTUS PLEASE SET UP FACTORIES TO MAKE PPE KITS AND VENTILATORS. YOU HAVE THE MONEY. SAVE OUR DOCTORS, NURSES, AND HEALTH-CARE STAFF. YOU ARE NOT GOING TO TAKE YOUR WEALTH TO YOUR GRAVE. #COVID19 #coronavirus #amazon #savedoctors #PPEshortage #VentilatorShortage #SaveLives",2020-03-24 18:19:14+00:00,0,0,#COVID19 #coronavirus #amazon #savedoctors #PPEshortage #VentilatorShortage #SaveLives,Mumbai,PLEASE SET UP FACTORIES TO MAKE PPE KITS AND VENTILATORS YOU HAVE THE MONEY SAVE OUR DOCTORS NURSES AND HEALTH CARE STAFF YOU ARE NOT GOING TO TAKE YOUR WEALTH TO YOUR GRAVE COVID19 coronavirus amazon savedoctors PPEshortage VentilatorShortage SaveLives,Neutral
SocialHawker,"@Facebook PLEASE SET UP FACTORIES TO MAKE PPE KITS AND VENTILATORS. YOU HAVE THE MONEY. SAVE OUR DOCTORS, NURSES, AND HEALTH-CARE STAFF. YOU ARE NOT GOING TO TAKE YOUR WEALTH TO YOUR GRAVE. #COVID19 #coronavirus #amazon #savedoctors #PPEshortage #VentilatorShortage #SaveLives",2020-03-24 18:18:49+00:00,0,0,#COVID19 #coronavirus #amazon #savedoctors #PPEshortage #VentilatorShortage #SaveLives,Mumbai,PLEASE SET UP FACTORIES TO MAKE PPE KITS AND VENTILATORS YOU HAVE THE MONEY SAVE OUR DOCTORS NURSES AND HEALTH CARE STAFF YOU ARE NOT GOING TO TAKE YOUR WEALTH TO YOUR GRAVE COVID19 coronavirus amazon savedoctors PPEshortage VentilatorShortage SaveLives,Neutral
SocialHawker,"@JeffBezos PLEASE SET UP FACTORIES TO MAKE PPE KITS AND VENTILATORS. YOU HAVE THE MONEY. SAVE OUR DOCTORS, NURSES, AND HEALTH-CARE STAFF. YOU ARE NOT GOING TO TAKE YOUR WEALTH TO YOUR GRAVE. #COVID19 #coronavirus #amazon #savedoctors #PPEshortage #VentilatorShortage #SaveLives",2020-03-24 18:18:12+00:00,0,0,#COVID19 #coronavirus #amazon #savedoctors #PPEshortage #VentilatorShortage #SaveLives,Mumbai,PLEASE SET UP FACTORIES TO MAKE PPE KITS AND VENTILATORS YOU HAVE THE MONEY SAVE OUR DOCTORS NURSES AND HEALTH CARE STAFF YOU ARE NOT GOING TO TAKE YOUR WEALTH TO YOUR GRAVE COVID19 coronavirus amazon savedoctors PPEshortage VentilatorShortage SaveLives,Neutral
NegiTweets,"After this, the world needs to define non-vegetarian diet. #COVID19",2020-03-24 18:07:15+00:00,0,0,#COVID19,Mumbai,After this the world needs to define non vegetarian diet COVID19,Neutral
ntdmagic,Shoot at sight in #Telangana. If people do not abide. Nahi sune to (Goli maar dena.) KCR clearly warns the citizens. Lets hope people follow law in all seriousness. #COVID19 #Telangana #TelanganaPolice https://twitter.com/brajjourno/status/1242510926361714689/video/1,2020-03-24 17:58:59+00:00,3,4,#Telangana #COVID19 #Telangana #TelanganaPolice,Mumbai,Shoot at sight in Telangana If people do not abide Nahi sune to Goli maar dena KCR clearly warns the citizens Lets hope people follow law in all seriousness COVID19 Telangana TelanganaPolice,Positive
satejss,EXCLUSIVE - Karishma Tanna seems to be in high spirits after managing to buy vegetables despite the lockdown..... . @satejss . #satejshinde #midday #dailydossier #television #tellywood #karishmatanna #vegtables #lockdown #COVID19 #coronamumbai #lokhandwalamarket #andheri – at Andheri Lokhandwala,2020-03-24 17:36:18+00:00,1,7,#satejshinde #midday #dailydossier #television #tellywood #karishmatanna #vegtables #lockdown #COVID19 #coronamumbai #lokhandwalamarket #andheri,Mumbai,EXCLUSIVE Karishma Tanna seems to be in high spirits after managing to buy vegetables despite the lockdown satejshinde midday dailydossier television tellywood karishmatanna vegtables lockdown COVID19 coronamumbai lokhandwalamarket andheri at Andheri Lokhandwala,Positive
amitchavan21,"Saluting team @MylabSolutions for the record breakthrough of developing FIRST MADE IN INDIA (that too Pune, Maharashtra) test kit for #COVID19 in a record time of 6 weeks with a capacity of 1,00,000 kits per week ! This will contribute in the fight with #corona across the globe!",2020-03-24 17:20:28+00:00,0,1,#COVID19 #corona,Mumbai,Saluting team for the record breakthrough of developing FIRST MADE IN INDIA that too Pune Maharashtra test kit for COVID19 in a record time of 6 weeks with a capacity of 1 00 000 kits per week This will contribute in the fight with corona across the globe,Positive
MaliPradnyesh,I believe China is definitely hiding something! They have the antidote! My instinct says it!! @WHO @realDonaldTrump @JustinTrudeau @ChinaDaily @PMOIndia @Dannmace @ZeeNewsHindi @abpmajhatv @ABPNews @saamTVnews @Saamanaonline @OfficeofUT #CoronavirusLockdown #coronavirus #COVID19 – at Malbar Hill,2020-03-24 17:12:01+00:00,0,1,#CoronavirusLockdown #coronavirus #COVID19,Mumbai,I believe China is definitely hiding something They have the antidote My instinct says it CoronavirusLockdown coronavirus COVID19 at Malbar Hill,Neutral
Ajita_July27,Google should augment with Google locations for these lockdowns. Basically leverage gps locations the way they do for maps and tell if grocery stores etc is crowded #googlemaps to #googleutilitytracker #COVID19,2020-03-24 17:03:40+00:00,0,0,#googlemaps #googleutilitytracker #COVID19,Mumbai,Google should augment with Google locations for these lockdowns Basically leverage gps locations the way they do for maps and tell if grocery stores etc is crowded googlemaps to googleutilitytracker COVID19,Neutral
Shimographer,Things I'm going to do in next 21 days. 1. Workout 2. Finish 3 books at least. 3. Finish few pending online series. 4. Play Counter strike 1.6 online with friends even Warcraft. 5. Cook. Bake. 6. Try cutting my hair for fun. #21Days #COVID19 #StayHome #LockdownIndia,2020-03-24 16:52:04+00:00,0,5,#21Days #COVID19 #StayHome #StayHome #LockdownIndia,Mumbai,Things I m going to do in next 21 days 1 Workout 2 Finish 3 books at least 3 Finish few pending online series 4 Play Counter strike 1 6 online with friends even Warcraft 5 Cook Bake 6 Try cutting my hair for fun 21Days COVID19 StayHome LockdownIndia,Negative
SanjayHDFCBank,Join the #fightagainstcorona to defeat #COVID19 and support #CoronavirusLockdown,2020-03-24 16:46:26+00:00,1,8,#fightagainstcorona #COVID19 #CoronavirusLockdown,Mumbai,Join the fightagainstcorona to defeat COVID19 and support CoronavirusLockdown,Neutral
RJVedangee,"(3) Just support the nation, it needs you! IT’S HERO TIME! You can save the people of the nation by staying at homes & chilling! Chalo lagg jate hai kam pe hum saab #indiafightscorona #covid19 #selfquarantine #StayAtHomesavesLives #21daysLockdown #CompleteLockdown",2020-03-24 16:37:46+00:00,1,2,#indiafightscorona #covid19 #selfquarantine #StayAtHomesavesLives #21daysLockdown #CompleteLockdown,Mumbai,3 Just support the nation it needs you IT S HERO TIME You can save the people of the nation by staying at homes chilling Chalo lagg jate hai kam pe hum saab indiafightscorona covid19 selfquarantine StayAtHomesavesLives 21daysLockdown CompleteLockdown,Negative
raj189991,"#Modiji announces lockdown for 21 days...few mins later, 100s of ppl pour on streets to stock supplies..purpose defeated even before it began #LockdownNow #COVIDIDIOTS #COVID19",2020-03-24 16:34:36+00:00,0,0,#Modiji #LockdownNow #COVIDIDIOTS #COVID19,Mumbai,Modiji announces lockdown for 21 days few mins later 100s of ppl pour on streets to stock supplies purpose defeated even before it began LockdownNow COVIDIDIOTS COVID19,Negative
filmy_foodie,"Indian Government releases additional 15kCr for testing facilities, personal protection equipment, isolation wards, ICU beds & healthcare essentials to combat #ChineseCoronavirus &amp; #Covid19.",2020-03-24 16:33:38+00:00,0,2,#ChineseCoronavirus #Covid19,Mumbai,Indian Government releases additional 15kCr for testing facilities personal protection equipment isolation wards ICU beds healthcare essentials to combat ChineseCoronavirus amp Covid19,Neutral
bandrabuzz,@MumbaiPolice alerting people at Pali Mala Road in Bandra that stores will be open #Bandra #IndiaFightsCorona #Mumbai #mumbailockdown #COVID19outbreak #StayHomeStaySafe #Maharashtralockdown #CornavirusOutbreak #CoronovirusIndia #Coronavirus #Covid19 #Corona #Section144 #lockdown,2020-03-24 16:29:02+00:00,1,1,#Bandra #IndiaFightsCorona #Mumbai #mumbailockdown #COVID19outbreak #StayHomeStaySafe #Maharashtralockdown #CornavirusOutbreak #CoronovirusIndia #Coronavirus #Covid19 #Corona #Section144 #lockdown,Mumbai,alerting people at Pali Mala Road in Bandra that stores will be open Bandra IndiaFightsCorona Mumbai mumbailockdown COVID19outbreak StayHomeStaySafe Maharashtralockdown CornavirusOutbreak CoronovirusIndia Coronavirus Covid19 Corona Section144 lockdown,Neutral
bharatvee,#COVID19 #Nationallockdown If only every family took it upon themselves to protect their individual families the world would automatically be a safe place.,2020-03-24 16:21:21+00:00,0,0,#COVID19 #Nationallockdown,Mumbai,COVID19 Nationallockdown If only every family took it upon themselves to protect their individual families the world would automatically be a safe place,Positive
switchindiaorg,Myths and myth busters! For more: https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters #SwitchAgainstCorona #Switchtocoronarelief #corona #coronavirus #covid19 #covid_19 #coronavirusindia #coronascare #mygovt #kanikakapoor #who #governmentofindia #pandemic #coronaindia #coronamemes #coronavirusitalianews,2020-03-24 16:20:47+00:00,0,0,#SwitchAgainstCorona #Switchtocoronarelief #corona #coronavirus #covid19 #covid_19 #coronavirusindia #coronascare #mygovt #kanikakapoor #who #governmentofindia #pandemic #coronaindia #coronamemes #coronavirusitalianews,Mumbai,Myths and myth busters For more SwitchAgainstCorona Switchtocoronarelief corona coronavirus covid19 covid 19 coronavirusindia coronascare mygovt kanikakapoor who governmentofindia pandemic coronaindia coronamemes coronavirusitalianews,Positive
MehtaDharav,What is this ? For such chaos who is responsible #Covid19 #Coronavirus #socialdistancing @PMOIndia @OfficeofUT @mybmc @MumbaiPolice – at Saibaba Temple,2020-03-24 16:18:29+00:00,0,0,#Covid19 #Coronavirus #socialdistancing,Mumbai,What is this For such chaos who is responsible Covid19 Coronavirus socialdistancing at Saibaba Temple,Positive
sidharthshah,"#21daysLockdown Plz stay put &amp; every night b4 we go to sleep pray for our warriors: healthcare personnel, police, armed forces, fire-fighting, ambulance drivers, and any1 involved in taking care of patients All the best India! #coronavirus #covid19 #jantacurfew #NarendraModi",2020-03-24 16:07:34+00:00,0,0,#21daysLockdown #coronavirus #covid19 #jantacurfew #NarendraModi,Mumbai,21daysLockdown Plz stay put amp every night b4 we go to sleep pray for our warriors healthcare personnel police armed forces fire fighting ambulance drivers and any1 involved in taking care of patients All the best India coronavirus covid19 jantacurfew NarendraModi,Positive
Shimographer,Do not panic. #21Days #COVID19 #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,2020-03-24 15:57:35+00:00,0,0,#21Days #COVID19 #StayHome #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,Mumbai,Do not panic 21Days COVID19 StayHome StayHomeIndia LockdownIndia IndiaFightsCorona,Neutral
Shimographer,"""Ensuring maintenance of essential services and supplies"" DO NOT PANIC. #21Days #COVID19 #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona",2020-03-24 15:43:39+00:00,0,0,#21Days #COVID19 #StayHome #StayHome #StayHomeIndia #LockdownIndia #IndiaFightsCorona,Mumbai,Ensuring maintenance of essential services and supplies DO NOT PANIC 21Days COVID19 StayHome StayHomeIndia LockdownIndia IndiaFightsCorona,Neutral
roshandalwani,"This is not what I expected from the PM address. From past 4 days the shelves are empty and now with 12am deadline this is the state. No water , no essentials. And this panic behaviour has more people jamming up which is exactly what ain’t needed. @PMOIndia @MumbaiPolice #covid19 – at Shastri Nagar",2020-03-24 15:43:39+00:00,0,0,#covid19,Mumbai,This is not what I expected from the PM address From past 4 days the shelves are empty and now with 12am deadline this is the state No water no essentials And this panic behaviour has more people jamming up which is exactly what ain t needed covid19 at Shastri Nagar,Positive
