Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,document_tones,joy,analytical,confident,tentative,sadness,fear,anger
You think they are working crazy hours for having this fun? They are out there making sure the lockdown is followed all over the country for fun? Do you know how #COVID19 is spread? Are they entering your house and doing that? You can't gather a crowd on street. It ain't safe.,2020-03-26 09:28:24+00:00,0,0,#COVID19,Mumbai,You think they are working crazy hours for having this fun They are out there making sure the lockdown is followed all over the country for fun Do you know how COVID19 is spread Are they entering your house and doing that You can t gather a crowd on street It ain t safe,"[{'score': 0.774371, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.670709, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,1.0,,,,,
"#WATCH Rajwati, a daily wage labourer, at Delhi's Fatehpur Beri: We are surviving without food &amp; water here. We request the government to help us. It is better to die of this disease (#COVID19) rather than dying of hunger. #CoronavirusLockdown",2020-03-26 09:22:25+00:00,0,1,#WATCH #COVID19 #CoronavirusLockdown,Mumbai,WATCH Rajwati a daily wage labourer at Delhi s Fatehpur Beri We are surviving without food amp water here We request the government to help us It is better to die of this disease COVID19 rather than dying of hunger CoronavirusLockdown,"[{'score': 0.507204, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",,,,,1.0,,
"The #IPL might be postponed &amp; I can't wait to get back to @StarSportsIndia, but also for @ProKabaddi fans, let's stay busy through the #21daylockdown with an interactive session from @KabaddiAdda! Let's learn &amp; be productive together through #COVID19! Details &amp; sign up ",2020-03-26 09:18:02+00:00,11,53,#IPL #21daylockdown #COVID19,Mumbai,The IPL might be postponed amp I can t wait to get back to but also for fans let s stay busy through the 21daylockdown with an interactive session from Let s learn amp be productive together through COVID19 Details amp sign up,"[{'score': 0.729998, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.765293, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,1.0,,,,,
Finally there is a dashboard to track #Covid19 status for India. ,2020-03-26 09:10:06+00:00,0,1,#Covid19,Mumbai,Finally there is a dashboard to track Covid19 status for India,[],,,,,,,
@mybmc @OfficeofUT @CMOMaharashtra @MumbaiMirror What happens to the people who can't afford to pay Rs 4500/- for the test? How do they get tested? Most people will not be able to pay this amount. #COVID19 #COVIDTESTINGNOW,2020-03-26 08:30:30+00:00,1,1,#COVID19 #COVIDTESTINGNOW,Mumbai,What happens to the people who can t afford to pay Rs 4500 for the test How do they get tested Most people will not be able to pay this amount COVID19 COVIDTESTINGNOW,"[{'score': 0.514082, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",,,,,1.0,,
Have you washed your hands before #TuningIn to #AglaStationAdulthood ? As you find out what @RytashaR and @JustAyushi upto during this #Covid19 #Pandemic we suggest you follow #SocialDistancing as much as possible during this #21daysLockdown Epi. link- https://bit.ly/2UFhd3Z – at Indus Vox Media,2020-03-26 08:15:05+00:00,0,2,#TuningIn #AglaStationAdulthood #Covid19 #Pandemic #SocialDistancing #21daysLockdown,Mumbai,Have you washed your hands before TuningIn to AglaStationAdulthood As you find out what and upto during this Covid19 Pandemic we suggest you follow SocialDistancing as much as possible during this 21daysLockdown Epi link at Indus Vox Media,[],,,,,,,
@mybmc has been painting yellow markings outside every store on Pali Mala Road in Bandra that is selling essentials. No cars are allowed to enter Pali Mala Road since yesterday. Today it's peaceful and more organized. #Bandra #IndiaFightsCorona #Coronavirus #Covid19 #Section144,2020-03-26 07:52:20+00:00,0,1,#Bandra #IndiaFightsCorona #Coronavirus #Covid19 #Section144,Mumbai,has been painting yellow markings outside every store on Pali Mala Road in Bandra that is selling essentials No cars are allowed to enter Pali Mala Road since yesterday Today it s peaceful and more organized Bandra IndiaFightsCorona Coronavirus Covid19 Section144,[],,,,,,,
#LocalBuzz Jaipur's Sawai Man Singh Hospital is planning to use robots to treat the patients of Covid-19. A successful demonstration was conducted in the isolation ward of the hospital. #COVID19 #Rajasthan #jaipur #coronavirusindia #Robotics #India #Lockdown21 #StayHome #Corona,2020-03-26 07:36:05+00:00,0,1,#LocalBuzz #COVID19 #Rajasthan #jaipur #coronavirusindia #Robotics #India #Lockdown21 #StayHome #StayHome #Corona,Mumbai,LocalBuzz Jaipur s Sawai Man Singh Hospital is planning to use robots to treat the patients of Covid 19 A successful demonstration was conducted in the isolation ward of the hospital COVID19 Rajasthan jaipur coronavirusindia Robotics India Lockdown21 StayHome Corona,[],,,,,,,
Fight against coronavirus on global scale... it taught us that earth is not just for humans to live. . . . . . . #coronavirus #covid19 #corona #stayhome #staysafe #virus #viruscoronavirus #who @WHO,2020-03-26 07:07:00+00:00,0,0,#coronavirus #covid19 #corona #stayhome #stayhome #staysafe #virus #viruscoronavirus #who,Mumbai,Fight against coronavirus on global scale it taught us that earth is not just for humans to live coronavirus covid19 corona stayhome staysafe virus viruscoronavirus who,[],,,,,,,
"Security agencies should ask travelers to show #GoogleMaps on their #Mobile to disclose / verify their travel history. While this method is not fool proof, but can be used for guidance purposes. #covid19 #coronavirusoutbreak #travelban #travelhistory #contagion #Stopthespread",2020-03-26 06:52:46+00:00,0,0,#GoogleMaps #Mobile #covid19 #coronavirusoutbreak #travelban #travelhistory #contagion #Stopthespread,Mumbai,Security agencies should ask travelers to show GoogleMaps on their Mobile to disclose verify their travel history While this method is not fool proof but can be used for guidance purposes covid19 coronavirusoutbreak travelban travelhistory contagion Stopthespread,"[{'score': 0.735286, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
Buy Health Insurance policy Online/Offline For Assistance Call 8356957462 WhatsApp https://wa.me/918356957462 #starhealthinsurance #insurance #star #healthinsurance #travelinsurance #cancerinsurance #coronavirus #COVID19 #Mediclaim – at Arogya Clinic,2020-03-26 06:52:46+00:00,0,0,#starhealthinsurance #insurance #star #healthinsurance #travelinsurance #cancerinsurance #coronavirus #COVID19 #Mediclaim,Mumbai,Buy Health Insurance policy Online Offline For Assistance Call 8356957462 WhatsApp starhealthinsurance insurance star healthinsurance travelinsurance cancerinsurance coronavirus COVID19 Mediclaim at Arogya Clinic,[],,,,,,,
"""Let us support the government. Together we can and we will fight this."" A Rohit Shetty Picturez initiative issued in public interest. #WarAgainstVirus #CoronaVirus #COVID19 @OfficeofUT @CMOMaharashtra @AUThackeray @mybmc",2020-03-26 06:49:28+00:00,0,1,#WarAgainstVirus #CoronaVirus #COVID19,Mumbai,Let us support the government Together we can and we will fight this A Rohit Shetty Picturez initiative issued in public interest WarAgainstVirus CoronaVirus COVID19,[],,,,,,,
A good initiative to stop spread of #COVID19 and also ensure that there in problem for common man. ,2020-03-26 06:47:39+00:00,0,4,#COVID19,Mumbai,A good initiative to stop spread of COVID19 and also ensure that there in problem for common man,"[{'score': 0.656175, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
All About 15 April 2020 Must watch #COVID2019 #ChineseVirus #CoronavirusOutbreak #CoronavirusPandemic #CoronavirusOutbreak #COVID #COVID19 #covid19australia #sumeetsuryodhan,2020-03-26 06:41:01+00:00,0,0,#COVID2019 #ChineseVirus #CoronavirusOutbreak #CoronavirusPandemic #CoronavirusOutbreak #COVID #COVID19 #covid19australia #sumeetsuryodhan,Mumbai,All About 15 April 2020 Must watch COVID2019 ChineseVirus CoronavirusOutbreak CoronavirusPandemic CoronavirusOutbreak COVID COVID19 covid19australia sumeetsuryodhan,"[{'score': 0.643246, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]",1.0,,1.0,,,,
I extend my unconditional support to this initiative. #COVID19 @SriSri @ArtofLiving #MahaveerJain,2020-03-26 06:32:47+00:00,21,99,#COVID19 #MahaveerJain,Mumbai,I extend my unconditional support to this initiative COVID19 MahaveerJain,"[{'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]",,,1.0,,,,
Presenting you a song made by me on corona virus hope that the message conveyed by this song helps us to understand the seriousness of covid19 #coronavirus #covid19 #fightagainstcorona #StayHomeStaySafe https://youtu.be/-1ywMwP3mbA ,2020-03-26 06:13:04+00:00,0,0,#coronavirus #covid19 #fightagainstcorona #StayHomeStaySafe,Mumbai,Presenting you a song made by me on corona virus hope that the message conveyed by this song helps us to understand the seriousness of covid19 coronavirus covid19 fightagainstcorona StayHomeStaySafe,"[{'score': 0.768709, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,1.0,,,,,
"Have you tested yourself for #COVID19? It is based on AI &amp; algorhythms, developed with the help of scientists. Some people came out as ""high risk"" and then they realised they must act. Contact info is also shared. So, it helps in that sense. #CoronaHaaregaIndiaJeetega",2020-03-26 06:02:52+00:00,4,2,#COVID19 #CoronaHaaregaIndiaJeetega,Mumbai,Have you tested yourself for COVID19 It is based on AI amp algorhythms developed with the help of scientists Some people came out as high risk and then they realised they must act Contact info is also shared So it helps in that sense CoronaHaaregaIndiaJeetega,"[{'score': 0.634323, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.602352, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,1.0,,,,,
NEW RELEASE DATE... #GalGadot... #WonderWoman1984 - the upcoming superhero film based on the DC Comics character #WonderWoman and a follow up to 2017’s #WonderWoman - will now release on 14 Aug 2020. #WW84 #CoronaVirus #COVID19 ,2020-03-26 05:59:03+00:00,1,1,#GalGadot #WonderWoman1984 #WonderWoman #WonderWoman #WW84 #CoronaVirus #COVID19,Mumbai,NEW RELEASE DATE GalGadot WonderWoman1984 the upcoming superhero film based on the DC Comics character WonderWoman and a follow up to 2017 s WonderWoman will now release on 14 Aug 2020 WW84 CoronaVirus COVID19,[],,,,,,,
"Gentle Reminder for the people who are misusing the authority and power and creating terror .. Pls be gentle to People , We want to ring the bells even after the #COVID19 is killed . #GentleReminder @gentl_reminder @MantralayaRoom @MumbaiPolice @DGPMaharashtra",2020-03-26 05:58:51+00:00,1,1,#COVID19 #GentleReminder,Mumbai,Gentle Reminder for the people who are misusing the authority and power and creating terror Pls be gentle to People We want to ring the bells even after the COVID19 is killed GentleReminder reminder,[],,,,,,,
@PMOIndia can you please help her??? @MumbaiMirror @TimesNow @timesofindia @htTweets @aajtak @MamataOfficial @KolkataPolice #covid19 #help @CPKolkata,2020-03-26 05:56:55+00:00,1,0,#covid19 #help,Mumbai,can you please help her covid19 help,"[{'score': 0.507461, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",,,,,1.0,,
LIVE | Madhya Pradesh #COVID19 tally has increased to 20 as five more test positive in #Indore. Follow for updates: @TheQuint,2020-03-26 05:53:46+00:00,1,0,#COVID19 #Indore,Mumbai,LIVE Madhya Pradesh COVID19 tally has increased to 20 as five more test positive in Indore Follow for updates,"[{'score': 0.713534, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.638987, 'tone_id': 'confident', 'tone_name': 'Confident'}]",1.0,,1.0,,,,
This is the current scenario at Bandra Station on Day 2 of the nationwide lockdown #Bandra #IndiaFightsCorona #Mumbai #mumbailockdown #StayHomeStaySafe #CoronovirusIndia #Coronavirus #Covid19 #Corona #Section144 #lockdown – at Bandra Railway Station,2020-03-26 05:40:53+00:00,0,2,#Bandra #IndiaFightsCorona #Mumbai #mumbailockdown #StayHomeStaySafe #CoronovirusIndia #Coronavirus #Covid19 #Corona #Section144 #lockdown,Mumbai,This is the current scenario at Bandra Station on Day 2 of the nationwide lockdown Bandra IndiaFightsCorona Mumbai mumbailockdown StayHomeStaySafe CoronovirusIndia Coronavirus Covid19 Corona Section144 lockdown at Bandra Railway Station,[],,,,,,,
"Homeless hit hard due2 #COVID19 restrictions,now w/o any livelihoods dey r entirely @mercy of others4food.LastNight @MumbaiPolice @hajiali offered100rs 2 a homeless who refused to takbit telling he ws hungry since5days, cops thn gav an apple,pulao from their meal #HumanityFirst",2020-03-26 05:31:12+00:00,0,0,#COVID19 #HumanityFirst,Mumbai,Homeless hit hard due2 COVID19 restrictions now w o any livelihoods dey r entirely of others4food LastNight offered100rs 2 a homeless who refused to takbit telling he ws hungry since5days cops thn gav an apple pulao from their meal HumanityFirst,[],,,,,,,
For once We agree with @ShekharGupta Planes for Rich people in Iran China France an for Indians not even Paid Travel @narendramodi is this Human exposes ur Planning we are now terrified #COVID19 #ChineseVirus @DrMohanBhagwat @RajatSharmaLive @INCIndia,2020-03-26 05:07:09+00:00,0,0,#COVID19 #ChineseVirus,Mumbai,For once We agree with Planes for Rich people in Iran China France an for Indians not even Paid Travel is this Human exposes ur Planning we are now terrified COVID19 ChineseVirus,[],,,,,,,
"We are fighting to #freeAnoosheh, my friend @AryanAshoori's father, who is being kept as a political prisoner in Evin, #Iran during the height of the #COVID19 Pandemic: http://chng.it/P9Tpxxxp Can you please take a minute out to help by signing this petition &amp; RTing? Thanks ",2020-03-26 05:01:23+00:00,9,12,#freeAnoosheh #Iran #COVID19,Mumbai,We are fighting to freeAnoosheh my friend s father who is being kept as a political prisoner in Evin Iran during the height of the COVID19 Pandemic Can you please take a minute out to help by signing this petition amp RTing Thanks,[],,,,,,,
Even Basic thing of allowing stranded people to reach home was not thought of by @narendramodi people walking Hundreds of km without Food Water #COVID19 has exposed @BJP4India shallow mind Modiji stop this tokenism of Thali Bajao @DrMohanBhagwat ask @RSSorg to help #travellers,2020-03-26 04:57:58+00:00,0,0,#COVID19 #travellers,Mumbai,Even Basic thing of allowing stranded people to reach home was not thought of by people walking Hundreds of km without Food Water COVID19 has exposed shallow mind Modiji stop this tokenism of Thali Bajao ask to help travellers,"[{'score': 0.560177, 'tone_id': 'anger', 'tone_name': 'Anger'}]",,,,,,,1.0
"Will always remember chef as the man who you would have to put the recorder closest to. Even if he was the biggest celebrity there, he was the softest guy at the table. https://www.forbesindia.com/article/coronavirus/floyd-cardoz-the-chef-who-made-indian-food-sexy/58437/1 #FloydCardoz #COVID19 @forbes_india",2020-03-26 04:52:53+00:00,4,10,#FloydCardoz #COVID19,Mumbai,Will always remember chef as the man who you would have to put the recorder closest to Even if he was the biggest celebrity there he was the softest guy at the table FloydCardoz COVID19 india,"[{'score': 0.630102, 'tone_id': 'confident', 'tone_name': 'Confident'}]",,,1.0,,,,
"Last evening, you almost forget buildings on both sides have been quarantined because of suspect #COVID19 cases. #sunset @Navi Mumbai (New Mumbai), India https://www.instagram.com/p/B-LrmTwgFQV/?igshid=1llvj3x675m2p",2020-03-26 03:55:21+00:00,0,1,#COVID19 #sunset,Mumbai,Last evening you almost forget buildings on both sides have been quarantined because of suspect COVID19 cases sunset Mumbai New Mumbai India,"[{'score': 0.913368, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.804675, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",,1.0,,1.0,,,
